assignment_id,hit_id,worker_id,start_time,condition,phase,item_order,item_name,response,response_order,originality
3D3VGR7TAK5Z8ZJGURCB6SDWFO1R3U,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,AZNIEFUIVB2H0,2024-05-28T14:25:53.020Z,absent,Practice,3,Shoe,bicycle brake,4,3.8
3D3VGR7TAK5Z8ZJGURCB6SDWFO1R3U,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,AZNIEFUIVB2H0,2024-05-28T14:25:53.020Z,absent,Test,4,Pants,floatation device,0,3.0
3D3VGR7TAK5Z8ZJGURCB6SDWFO1R3U,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,AZNIEFUIVB2H0,2024-05-28T14:25:53.020Z,absent,Test,4,Pants,flag,1,3.0
3D3VGR7TAK5Z8ZJGURCB6SDWFO1R3U,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,AZNIEFUIVB2H0,2024-05-28T14:25:53.020Z,absent,Test,4,Pants,grain storage,2,3.2
3D3VGR7TAK5Z8ZJGURCB6SDWFO1R3U,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,AZNIEFUIVB2H0,2024-05-28T14:25:53.020Z,absent,Test,4,Pants,rope,3,3.0
3D3VGR7TAK5Z8ZJGURCB6SDWFO1R3U,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,AZNIEFUIVB2H0,2024-05-28T14:25:53.020Z,absent,Test,4,Pants,snow sled,4,3.0
3D3VGR7TAK5Z8ZJGURCB6SDWFO1R3U,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,AZNIEFUIVB2H0,2024-05-28T14:25:53.020Z,absent,Test,4,Pants,waist belt,5,2.0
3D3VGR7TAK5Z8ZJGURCB6SDWFO1R3U,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,AZNIEFUIVB2H0,2024-05-28T14:25:53.020Z,absent,Test,4,Pants,sponge,6,3.4
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,1,Shoe,to hold seed and use as a bird feeder,0,3.8
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,1,Shoe,to use as a component of a piece of art,1,2.8
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,1,Shoe,add soil and place a plant inside of it,2,3.4
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,1,Shoe,use it to cover a trailer hitch when not in use,3,3.0
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,2,Table,use it to make a lemonade stand,0,2.5
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,2,Table,remove the legs and use the flat surface as a door,1,3.0
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,2,Table,use it to transport other objects,2,2.0
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,2,Table,use it as a skateboard ramp or surface,3,3.0
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,2,Table,use the surface as a canvas and paint an art piece on it,4,2.5
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,3,Tire,remove the center and use it as a swing,0,3.8
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,3,Tire,use it as a lawn roller to smooth the grass,1,3.0
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,3,Tire,mount a board to the top and use it as a teeter totter toy,2,3.2
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,3,Tire,use it as a sandbox,3,3.0
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Practice,3,Tire,use it as a planter,4,3.0
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Test,4,Bottle,place a ship in it for display,0,3.0
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Test,4,Bottle,use it as a vase for flowers,1,2.0
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Test,4,Bottle,place different colored sand in it for display,2,3.0
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Test,4,Bottle,store bird seed in it,3,3.0
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Test,4,Bottle,add sugar water and place it in the garden for humming birds to feed from,4,3.0
3VSOLARPKVZT4ZNU0ACPF7D292W93Q,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A314XJY8V1YL12,2024-05-28T14:26:10.365Z,absent,Test,4,Bottle,make a sculpture from the bottle,5,3.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,1,Table,doorstop,0,2.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,1,Table,painter's surface,1,2.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,1,Table,drumpad,2,3.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,1,Table,bed,3,2.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,1,Table,exercise equipment,4,3.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,2,Pants,rags,0,2.2
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,2,Pants,towel,1,3.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,2,Pants,storage bag,2,3.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,2,Pants,umbrella,3,3.2
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,2,Pants,jacket,4,2.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,2,Pants,insulation ,5,3.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,3,Bottle,planter,0,2.2
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,3,Bottle,vase,1,2.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,3,Bottle,water bottle,2,1.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,3,Bottle,ship in a bottle,3,2.8
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,3,Bottle,art project,4,2.2
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,3,Bottle,ring toss game,5,3.2
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,3,Bottle,musical jug,6,3.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,3,Bottle,drum sound,7,2.3
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Practice,3,Bottle,bird feeder,8,3.2
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Test,4,Tire,trampoline,0,3.2
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Test,4,Tire,pully,1,2.8
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Test,4,Tire,cord winder,2,3.0
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Test,4,Tire,drum,3,2.8
3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A1HWI4N1RJGKYY,2024-05-28T14:28:41.906Z,generate,Test,4,Tire,art stamp,4,3.2
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,1,Shoe,football,0,2.8
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,1,Shoe,sculpture,1,3.2
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,1,Shoe,currency,2,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,1,Shoe,plant pot,3,3.8
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,1,Shoe,home decor,4,2.8
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,1,Shoe,hat,5,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,1,Shoe,hand warmer,6,3.2
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,1,Shoe,drum stick,7,3.2
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,1,Shoe,ear muffs,8,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,1,Shoe,bowl,9,3.8
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,2,Tire,step stool,0,2.8
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,2,Tire,diving weight,1,3.2
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,2,Tire,hockey puck,2,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,2,Tire,toy,3,2.6
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,2,Tire,garbage can lid,4,2.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,2,Tire,platform,5,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,2,Tire,drum,6,2.8
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,2,Tire,plant pot,7,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,2,Tire,gift,8,2.8
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,2,Tire,weight lifting,9,2.2
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,3,Table,ladder,0,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,3,Table,step stool,1,2.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,3,Table,bed,2,2.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,3,Table,firewood,3,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,3,Table,art sculpture,4,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,3,Table,ironing board,5,2.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,3,Table,diaper changing station,6,2.5
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,3,Table,chair,7,1.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,3,Table,shade canopy,8,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Practice,3,Table,musical instrument,9,3.2
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Test,4,Bottle,musical instrument,0,2.6
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Test,4,Bottle,weapon,1,2.3
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Test,4,Bottle,jewelry,2,2.6
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Test,4,Bottle,art sculpture,3,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Test,4,Bottle,home decor,4,2.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Test,4,Bottle,rolling pin,5,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Test,4,Bottle,eye glasses,6,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Test,4,Bottle,hair roller,7,3.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Test,4,Bottle,sea glass,8,3.4
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Test,4,Bottle,message in a bottle,9,2.0
3GFK2QRXXT77UAN674AA8OJXLZ85W2,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A320QA9HJFUOZO,2024-05-28T14:28:15.131Z,absent,Test,4,Bottle,meat tenderizer,10,3.0
3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A2BW6WD7LZ9EGV,2024-05-28T14:29:18.645Z,absent,Practice,1,Tire,planter,0,3.0
3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A2BW6WD7LZ9EGV,2024-05-28T14:29:18.645Z,absent,Practice,1,Tire,cat toy,1,3.0
3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A2BW6WD7LZ9EGV,2024-05-28T14:29:18.645Z,absent,Practice,1,Tire,decoration,2,2.5
3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A2BW6WD7LZ9EGV,2024-05-28T14:29:18.645Z,absent,Practice,2,Shoe,drink vessel,0,3.2
3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A2BW6WD7LZ9EGV,2024-05-28T14:29:18.645Z,absent,Practice,2,Shoe,food service,1,2.0
3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A2BW6WD7LZ9EGV,2024-05-28T14:29:18.645Z,absent,Practice,2,Shoe,ashtray,2,3.0
3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A2BW6WD7LZ9EGV,2024-05-28T14:29:18.645Z,absent,Practice,3,Table,paint art on surface,0,2.0
3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A2BW6WD7LZ9EGV,2024-05-28T14:29:18.645Z,absent,Practice,3,Table,wrestling prop,1,3.0
3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A2BW6WD7LZ9EGV,2024-05-28T14:29:18.645Z,absent,Test,4,Bottle,flower planter,0,2.8
3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A2BW6WD7LZ9EGV,2024-05-28T14:29:18.645Z,absent,Test,4,Bottle,sex toy,1,3.2
3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A2BW6WD7LZ9EGV,2024-05-28T14:29:18.645Z,absent,Test,4,Bottle,smoking pipe,2,3.0
3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A2BW6WD7LZ9EGV,2024-05-28T14:29:18.645Z,absent,Test,4,Bottle,break and make mosaic art,3,3.0
373ERPL3Y8Y47GHA96I2O5HU9NFTRE,371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,A2GM5BW75YCKKW,2024-05-28T14:31:46.123Z,absent,Practice,1,Shoe,drink holder,0,3.2
