assignment_id,hit_id,worker_id,item_order,item_name,llm_idea,originality
66c5209ed3592438c6478d72,66c51ff206a3b2ebed449186,66c207a4206a200d6fd4b276,2,Shoe,Planter: Turn an old shoe into a quirky planter for small plants or succulents. The shoe's shape and material can provide a unique aesthetic for your garden or home decor.,3.8
66c5209ed3592438c6478d72,66c51ff206a3b2ebed449186,66c207a4206a200d6fd4b276,2,Shoe,Candle Holder: Place a candle inside a shoe (preferably a boot) to create an unusual candle holder. Ensure it's stable and safe to avoid any fire hazards.,3.5
66c5209ed3592438c6478d72,66c51ff206a3b2ebed449186,66c207a4206a200d6fd4b276,3,Pants,Chair Cover: Slip a pair of pants over the back of a chair to create a fun and unique chair cover.,3.2
66c5209ed3592438c6478d72,66c51ff206a3b2ebed449186,66c207a4206a200d6fd4b276,3,Pants,"Costume: Use pants creatively in a costume, such as making a 'two-headed' creature by sewing two pairs together.",2.5
66c5209ed3592438c6478d72,66c51ff206a3b2ebed449186,66c207a4206a200d6fd4b276,3,Pants,"Apron: Cut and sew a pair of pants to create a unique apron, using the pockets for holding utensils or tools.",3.0
66c5209ed3592438c6478d72,66c51ff206a3b2ebed449186,66c207a4206a200d6fd4b276,3,Pants,Gift Wrap: Use the fabric from pants as an eco-friendly and reusable gift wrap.,3.5
66c5209ed3592438c6478d72,66c51ff206a3b2ebed449186,66c207a4206a200d6fd4b276,3,Pants,"Hanging Organizer: Hang a pair of pants by the waistband and use the pockets to store tools, craft supplies, or other small items.",3.5
66c5209ed3592438c6478d72,66c51ff206a3b2ebed449186,66c207a4206a200d6fd4b276,3,Pants,Hammock: Sew several pairs of pants together to create a small hammock for lightweight items or even pets.,4.0
66c5209ed3592438c6478d72,66c51ff206a3b2ebed449186,66c207a4206a200d6fd4b276,3,Pants,"Wall Art: Frame sections of old, colorful, or patterned pants to create unique textile wall art.",3.0
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,1,Pants,Bag or Tote: Transform the legs of pants into a sturdy bag or tote by sewing the ends shut and adding handles.,3.2
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,1,Pants,Draft Stopper: Roll up a pair of pants and place them at the bottom of a door to prevent drafts from coming in.,3.5
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,1,Pants,"Apron: Cut and sew a pair of pants to create a unique apron, using the pockets for holding utensils or tools.",3.0
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,1,Pants,Chair Cover: Slip a pair of pants over the back of a chair to create a fun and unique chair cover.,3.2
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,1,Pants,"Hanging Organizer: Hang a pair of pants by the waistband and use the pockets to store tools, craft supplies, or other small items.",3.5
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,1,Pants,Plant Holders: Turn old pants into quirky plant holders. Fill the legs with soil and plant flowers or small shrubs. The pants can be positioned to look like someone is sitting in your garden.,3.5
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,1,Pants,"Wine Bottle Holder: Use the legs of pants to create a quirky wine bottle holder, perfect for a conversation starter at parties.",3.5
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,2,Bottle,Musical Instrument: Fill bottles with varying levels of water and blow across the tops to create different musical notes. You can also use them as percussion instruments by tapping them.,3.2
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,2,Bottle,Bird Feeder: Poke holes in the sides of a bottle and insert wooden spoons or dowels through them to create perches. Fill the bottle with birdseed and hang it outside.,3.8
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,2,Bottle,"Insect Trap: Create a simple insect trap by cutting a bottle in half, inverting the top half, and placing it back into the bottom half. Add a sweet liquid to attract insects.",2.5
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,2,Bottle,Piggy Bank: Cut a slot in the side of a bottle and use it as a piggy bank to save your spare change.,2.8
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,2,Bottle,"Bottle Bowling: Fill bottles with a bit of sand or water to give them weight and use them as bowling pins for a fun, homemade bowling game.",2.8
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,2,Bottle,Rain Gauge: Mark measurements on the side of a clear bottle and use it to measure rainfall in your garden.,3.0
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,2,Bottle,"Bottle Vase: Decorate a bottle and use it as a vase for flowers. You can paint it, wrap it in twine, or add other embellishments.",2.2
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,3,Table,"Themed Dining Experience: Design a table to fit a specific theme for special occasions. For example, a pirate ship table for a nautical-themed party or a medieval banquet table for a historical dinner.",3.0
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,3,Table,"Puzzle Table: Create a table with a built-in puzzle surface. The tabletop can be divided into sections that fit together like a jigsaw puzzle, providing a fun and interactive element.",4.0
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,3,Table,"Craft Station: Turn a table into a dedicated craft station with built-in storage for supplies, a cutting mat surface, and hooks for tools.",2.5
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,3,Table,"Historical Replica: Create a replica of a famous historical table, such as King Arthur's Round Table, for a unique and conversation-starting piece.",3.3
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,3,Table,"Light Table: Transform a table into a light table for tracing, drawing, or creating illuminated art. Replace the tabletop with a frosted glass panel and install LED lights underneath.",3.2
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,3,Table,Aquarium Stand: Integrate an aquarium into the base of a table. This can create a mesmerizing centerpiece for a room and provide a unique habitat for fish.,4.5
66c520c9dea13fa09f790807,66c51ff206a3b2ebed449186,66c40786bc12f49a98f86635,3,Table,"Floating Table: Design a table that appears to float using hidden supports or transparent materials, creating an illusion of weightlessness.",4.0
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,1,Pants,Chair Cover: Slip a pair of pants over the back of a chair to create a fun and unique chair cover.,3.2
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,1,Pants,Laundry Bag: Use the torso and legs of pants to create a sturdy laundry bag.,3.2
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,1,Pants,"Apron: Cut and sew a pair of pants to create a unique apron, using the pockets for holding utensils or tools.",3.0
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,1,Pants,Plant Holders: Turn old pants into quirky plant holders. Fill the legs with soil and plant flowers or small shrubs. The pants can be positioned to look like someone is sitting in your garden.,3.5
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,1,Pants,Gift Wrap: Use the fabric from pants as an eco-friendly and reusable gift wrap.,3.5
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,1,Pants,Toy Storage: Hang pants by the waistband and use the legs to store and organize children's toys.,3.5
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,1,Pants,"Wine Bottle Holder: Use the legs of pants to create a quirky wine bottle holder, perfect for a conversation starter at parties.",3.5
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,2,Bottle,Musical Instrument: Fill bottles with varying levels of water and blow across the tops to create different musical notes. You can also use them as percussion instruments by tapping them.,3.2
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,2,Bottle,Bottle Art: Use bottles as a canvas for painting or decoupage to create unique art pieces.,3.0
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,2,Bottle,Rain Gauge: Mark measurements on the side of a clear bottle and use it to measure rainfall in your garden.,3.0
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,2,Bottle,"Self-Watering Planter: Cut a bottle in half, invert the top half, and place it into the bottom half. Fill the bottom with water and plant your herbs or small plants in the top half. The water will wick up through the soil, keeping your plants hydrated.",3.0
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,2,Bottle,"Decorative Centerpiece: Fill a bottle with decorative items like marbles, shells, or beads to create a unique centerpiece for your table.",2.5
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,2,Bottle,"Candle Holder: Cut the bottom off a bottle and use it as a protective cover for candles, creating a windproof outdoor candle holder.",2.7
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,2,Bottle,Bottle Chandelier: Use multiple bottles to create a unique and eye-catching chandelier. This can be a great conversation piece for your home.,3.8
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,3,Table,"Interactive Learning Table: Equip a table with educational tools and interactive elements for children, such as magnetic letters, chalkboard surfaces, or built-in puzzles.",4.0
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,3,Table,"Puzzle Table: Create a table with a built-in puzzle surface. The tabletop can be divided into sections that fit together like a jigsaw puzzle, providing a fun and interactive element.",4.0
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,3,Table,Work of Art: Use a table as a canvas for a large-scale painting or mosaic. This can turn a functional piece of furniture into a stunning piece of art.,3.8
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,3,Table,"Light Table: Transform a table into a light table for tracing, drawing, or creating illuminated art. Replace the tabletop with a frosted glass panel and install LED lights underneath.",3.2
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,3,Table,"Craft Station: Turn a table into a dedicated craft station with built-in storage for supplies, a cutting mat surface, and hooks for tools.",2.5
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,3,Table,"Pet Playground: Transform a table into a multi-level playground for pets. Add ramps, tunnels, and hanging toys to create an engaging environment for cats or small dogs.",4.5
66c524aa58e462c3fe742fee,66c51ff206a3b2ebed449186,66b46c0d6dfaeaed62185352,3,Table,"Vertical Garden: Convert a table into a vertical garden by attaching planters to the legs and underside of the tabletop. This can create a unique and space-saving way to grow herbs, flowers, or small vegetables.",4.5
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,1,Bottle,"Bottle Rocket: Use a plastic bottle to create a fun and educational bottle rocket. Fill it with water, add some air pressure, and watch it soar!",3.2
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,1,Bottle,Bottle Chandelier: Use multiple bottles to create a unique and eye-catching chandelier. This can be a great conversation piece for your home.,3.8
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,1,Bottle,"Decorative Centerpiece: Fill a bottle with decorative items like marbles, shells, or beads to create a unique centerpiece for your table.",2.5
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,1,Bottle,Bottle Curtain: String together multiple bottles to create a quirky and colorful curtain for a doorway or window.,4.0
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,1,Bottle,Sand Art: Fill a bottle with layers of colored sand to create a beautiful decorative piece.,3.0
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,1,Bottle,Bird Feeder: Poke holes in the sides of a bottle and insert wooden spoons or dowels through them to create perches. Fill the bottle with birdseed and hang it outside.,3.8
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,1,Bottle,"Candle Holder: Cut the bottom off a bottle and use it as a protective cover for candles, creating a windproof outdoor candle holder.",2.7
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,2,Table,Projection Screen: Use a table as a projection screen for a mini home theater. Place a projector underneath the table to project images onto the underside of a translucent tabletop.,4.5
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,2,Table,"Musical Table: Integrate musical elements into a table, such as built-in drums, xylophone bars, or a theremin, allowing it to be played like an instrument.",4.0
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,2,Table,Aquarium Stand: Integrate an aquarium into the base of a table. This can create a mesmerizing centerpiece for a room and provide a unique habitat for fish.,4.5
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,2,Table,"Pet Playground: Transform a table into a multi-level playground for pets. Add ramps, tunnels, and hanging toys to create an engaging environment for cats or small dogs.",4.5
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,2,Table,"Interactive Learning Table: Equip a table with educational tools and interactive elements for children, such as magnetic letters, chalkboard surfaces, or built-in puzzles.",4.0
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,2,Table,"Themed Dining Experience: Design a table to fit a specific theme for special occasions. For example, a pirate ship table for a nautical-themed party or a medieval banquet table for a historical dinner.",3.0
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,2,Table,"Convertible Furniture: Design a table that can transform into another piece of furniture, such as a bench, bed, or desk, providing multifunctional use in small spaces.",3.2
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,3,Pants,Draft Stopper: Roll up a pair of pants and place them at the bottom of a door to prevent drafts from coming in.,3.5
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,3,Pants,Plant Holders: Turn old pants into quirky plant holders. Fill the legs with soil and plant flowers or small shrubs. The pants can be positioned to look like someone is sitting in your garden.,3.5
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,3,Pants,Toy Storage: Hang pants by the waistband and use the legs to store and organize children's toys.,3.5
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,3,Pants,Gift Wrap: Use the fabric from pants as an eco-friendly and reusable gift wrap.,3.5
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,3,Pants,Laundry Bag: Use the torso and legs of pants to create a sturdy laundry bag.,3.2
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,3,Pants,Pillow Covers: Use the fabric from pants to make durable and stylish pillow covers.,3.0
66c521fabf53f88ce4c06259,66c51ff206a3b2ebed449186,66c3486c80ce2c14ce54e95b,3,Pants,Scarecrow: Use old pants as part of a scarecrow's outfit to add a touch of personality to your garden.,3.0
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,1,Shoe,Wall Art: Mount a series of shoes on a wall to create an interesting and eclectic display.,3.0
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,1,Shoe,"Bookend: Use a heavy shoe, like a boot, as a bookend to keep your books upright on a shelf.",2.0
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,1,Shoe,"Art Piece: Use a shoe as a canvas for painting or decorating, turning it into a unique piece of art.",3.0
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,1,Shoe,Planter: Turn an old shoe into a quirky planter for small plants or succulents. The shoe's shape and material can provide a unique aesthetic for your garden or home decor.,3.8
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,1,Shoe,"Memory Keeper: Use a shoe to store mementos or keepsakes, like concert tickets, small souvenirs, or love notes.",3.5
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,1,Shoe,"Storage Container: Use a shoe to store small items like keys, coins, or jewelry. It can be a quirky addition to your entryway or bedroom.",3.0
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,1,Shoe,Umbrella Stand: Place a tall boot by the door to hold umbrellas.,3.5
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,2,Bottle,Sand Art: Fill a bottle with layers of colored sand to create a beautiful decorative piece.,3.0
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,2,Bottle,"Bottle Rocket: Use a plastic bottle to create a fun and educational bottle rocket. Fill it with water, add some air pressure, and watch it soar!",3.2
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,2,Bottle,"Insect Trap: Create a simple insect trap by cutting a bottle in half, inverting the top half, and placing it back into the bottom half. Add a sweet liquid to attract insects.",2.5
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,2,Bottle,Bottle Chandelier: Use multiple bottles to create a unique and eye-catching chandelier. This can be a great conversation piece for your home.,3.8
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,2,Bottle,"Bottle Bowling: Fill bottles with a bit of sand or water to give them weight and use them as bowling pins for a fun, homemade bowling game.",2.8
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,2,Bottle,Bottle Art: Use bottles as a canvas for painting or decoupage to create unique art pieces.,3.0
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,2,Bottle,Rain Gauge: Mark measurements on the side of a clear bottle and use it to measure rainfall in your garden.,3.0
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,3,Table,Aquarium Stand: Integrate an aquarium into the base of a table. This can create a mesmerizing centerpiece for a room and provide a unique habitat for fish.,4.5
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,3,Table,"Musical Table: Integrate musical elements into a table, such as built-in drums, xylophone bars, or a theremin, allowing it to be played like an instrument.",4.0
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,3,Table,Work of Art: Use a table as a canvas for a large-scale painting or mosaic. This can turn a functional piece of furniture into a stunning piece of art.,3.8
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,3,Table,"Floating Table: Design a table that appears to float using hidden supports or transparent materials, creating an illusion of weightlessness.",4.0
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,3,Table,"Pet Playground: Transform a table into a multi-level playground for pets. Add ramps, tunnels, and hanging toys to create an engaging environment for cats or small dogs.",4.5
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,3,Table,"Themed Dining Experience: Design a table to fit a specific theme for special occasions. For example, a pirate ship table for a nautical-themed party or a medieval banquet table for a historical dinner.",3.0
66c522a8a4ba0de3b4d3221b,66c51ff206a3b2ebed449186,65c273252f46c0f1081a4d8d,3,Table,Mini Library: Convert a table into a mini library or reading nook. Add shelves underneath for books and a cozy cushion on top for a reading spot.,4.0
66c5226e90243da91268246b,66c51ff206a3b2ebed449186,65c3c604cf32f06c08bc9e21,1,Bottle,Musical Instrument: Fill bottles with varying levels of water and blow across the tops to create different musical notes. You can also use them as percussion instruments by tapping them.,3.2
66c5226e90243da91268246b,66c51ff206a3b2ebed449186,65c3c604cf32f06c08bc9e21,1,Bottle,"Self-Watering Planter: Cut a bottle in half, invert the top half, and place it into the bottom half. Fill the bottom with water and plant your herbs or small plants in the top half. The water will wick up through the soil, keeping your plants hydrated.",3.0
66c5226e90243da91268246b,66c51ff206a3b2ebed449186,65c3c604cf32f06c08bc9e21,1,Bottle,Bottle Chandelier: Use multiple bottles to create a unique and eye-catching chandelier. This can be a great conversation piece for your home.,3.8
