hit_id,assignment_id,worker_id,variable,value
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3VSOLARPKVZT4ZNU0ACPF7D292W93Q,A314XJY8V1YL12,data,"{""0"":""absent"",""1"":{""How Creative?"":""25"",""Increased AI use makes you feel"":""More excited than concerned""},""2"":{""PageLoad"":""2024-05-28T14:25:41.697Z""},""3"":{""Prompt"":""Shoe"",""Response"":[{""id"":0,""iid"":0,""name"":""to hold seed and use as a bird feeder"",""time"":""2024-05-28T14:26:10.365Z""},{""id"":1,""iid"":1,""name"":""to use as a component of a piece of art"",""time"":""2024-05-28T14:26:29.593Z""},{""id"":2,""iid"":2,""name"":""add soil and place a plant inside of it"",""time"":""2024-05-28T14:26:58.763Z""},{""id"":3,""iid"":3,""name"":""use it to cover a trailer hitch when not in use"",""time"":""2024-05-28T14:27:37.562Z""}]},""4"":{""Prompt"":""Table"",""Response"":[{""id"":4,""iid"":0,""name"":""use it to make a lemonade stand"",""time"":""2024-05-28T14:28:06.889Z""},{""id"":5,""iid"":1,""name"":""remove the legs and use the flat surface as a door"",""time"":""2024-05-28T14:28:22.504Z""},{""id"":6,""iid"":2,""name"":""use it to transport other objects"",""time"":""2024-05-28T14:28:43.251Z""},{""id"":7,""iid"":3,""name"":""use it as a skateboard ramp or surface"",""time"":""2024-05-28T14:29:09.776Z""},{""id"":8,""iid"":4,""name"":""use the surface as a canvas and paint an art piece on it"",""time"":""2024-05-28T14:29:40.728Z""}]},""5"":{""Prompt"":""Tire"",""Response"":[{""id"":9,""iid"":0,""name"":""remove the center and use it as a swing"",""time"":""2024-05-28T14:30:04.394Z""},{""id"":10,""iid"":1,""name"":""use it as a lawn roller to smooth the grass"",""time"":""2024-05-28T14:30:22.827Z""},{""id"":11,""iid"":2,""name"":""mount a board to the top and use it as a teeter totter toy"",""time"":""2024-05-28T14:31:02.624Z""},{""id"":12,""iid"":3,""name"":""use it as a sandbox"",""time"":""2024-05-28T14:31:19.593Z""},{""id"":13,""iid"":4,""name"":""use it as a planter"",""time"":""2024-05-28T14:31:29.191Z""}]},""6"":{""Prompt"":""Bottle"",""Response"":[{""id"":14,""iid"":0,""name"":""place a ship in it for display"",""time"":""2024-05-28T14:32:57.207Z""},{""id"":15,""iid"":1,""name"":""use it as a vase for flowers"",""time"":""2024-05-28T14:33:07.721Z""},{""id"":16,""iid"":2,""name"":""place different colored sand in it for display"",""time"":""2024-05-28T14:33:25.114Z""},{""id"":17,""iid"":3,""name"":""store bird seed in it"",""time"":""2024-05-28T14:33:40.654Z""},{""id"":18,""iid"":4,""name"":""add sugar water and place it in the garden for humming birds to feed from"",""time"":""2024-05-28T14:34:02.439Z""},{""id"":19,""iid"":5,""name"":""make a sculpture from the bottle"",""time"":""2024-05-28T14:34:36.118Z""}]},""7"":{""HideTime"":1.121},""feedback"":{""q1"":""Somewhat difficult"",""q2"":""More excited than concerned"",""q3"":""4"",""q4"":""30"",""q5"":""I tried to think of things that would be different but useful for the last item, things that would be creative but still possible given the structure of the bottle."",""q6"":""no issues""},""assignmentId"":""3VSOLARPKVZT4ZNU0ACPF7D292W93Q"",""hitId"":""371QPA24DLEDRRL0LAYMTU3Q4Z0T1V"",""workerId"":""A314XJY8V1YL12"",""ts_submitted_"":""2024-05-28T14:36:18.700Z""}"
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,A1HWI4N1RJGKYY,q1,Somewhat difficult
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,A1HWI4N1RJGKYY,q2,More concerned than excited
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,A1HWI4N1RJGKYY,q3,4
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,A1HWI4N1RJGKYY,creative-slider,45
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,A1HWI4N1RJGKYY,q5,"I was just brainstorming, stream of consciousness"
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,A1HWI4N1RJGKYY,q6,no
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,A1HWI4N1RJGKYY,workerId,A1HWI4N1RJGKYY
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO,A1HWI4N1RJGKYY,data,"{""0"":""generate"",""1"":{""How Creative?"":""54"",""Increased AI use makes you feel"":""More concerned than excited""},""2"":{""PageLoad"":""2024-05-28T14:27:57.894Z""},""3"":{""Prompt"":""Table"",""Response"":[{""id"":0,""name"":""doorstop"",""time"":""2024-05-28T14:28:41.906Z"",""iid"":0},{""id"":1,""name"":""painter's surface"",""time"":""2024-05-28T14:28:48.591Z"",""iid"":1},{""id"":2,""name"":""drumpad"",""time"":""2024-05-28T14:28:53.430Z"",""iid"":2},{""id"":3,""name"":""bed"",""time"":""2024-05-28T14:29:27.961Z"",""iid"":3},{""id"":4,""name"":""exercise equipment"",""time"":""2024-05-28T14:29:38.705Z"",""iid"":4}]},""4"":{""Prompt"":""Pants"",""Response"":[{""id"":5,""name"":""rags"",""time"":""2024-05-28T14:30:02.034Z"",""iid"":0},{""id"":6,""name"":""towel"",""time"":""2024-05-28T14:30:03.826Z"",""iid"":1},{""id"":7,""name"":""storage bag"",""time"":""2024-05-28T14:30:09.730Z"",""iid"":2},{""id"":8,""name"":""umbrella"",""time"":""2024-05-28T14:30:16.911Z"",""iid"":3},{""id"":9,""name"":""jacket"",""time"":""2024-05-28T14:31:06.269Z"",""iid"":4},{""id"":10,""name"":""insulation "",""time"":""2024-05-28T14:31:12.969Z"",""iid"":5}]},""5"":{""Prompt"":""Bottle"",""Response"":[{""id"":11,""name"":""planter"",""time"":""2024-05-28T14:32:02.399Z"",""iid"":0},{""id"":12,""name"":""vase"",""time"":""2024-05-28T14:32:03.013Z"",""iid"":1},{""id"":13,""name"":""water bottle"",""time"":""2024-05-28T14:32:07.495Z"",""iid"":2},{""id"":14,""name"":""ship in a bottle"",""time"":""2024-05-28T14:32:12.493Z"",""iid"":3},{""id"":15,""name"":""art project"",""time"":""2024-05-28T14:32:17.328Z"",""iid"":4},{""id"":16,""name"":""ring toss game"",""time"":""2024-05-28T14:32:21.239Z"",""iid"":5},{""id"":17,""name"":""musical jug"",""time"":""2024-05-28T14:32:28.798Z"",""iid"":6},{""id"":18,""name"":""drum sound"",""time"":""2024-05-28T14:32:54.130Z"",""iid"":7},{""id"":19,""name"":""bird feeder"",""time"":""2024-05-28T14:33:00.246Z"",""iid"":8}]},""6"":{""Prompt"":""Tire"",""Response"":[{""id"":20,""name"":""trampoline"",""time"":""2024-05-28T14:35:08.567Z"",""iid"":0},{""id"":21,""name"":""pully"",""time"":""2024-05-28T14:35:12.736Z"",""iid"":1},{""id"":22,""name"":""cord winder"",""time"":""2024-05-28T14:35:29.354Z"",""iid"":2},{""id"":23,""name"":""drum"",""time"":""2024-05-28T14:35:34.993Z"",""iid"":3},{""id"":24,""name"":""art stamp"",""time"":""2024-05-28T14:37:02.756Z"",""iid"":4}]},""7"":{""HideTime"":8.266},""feedback"":{""q1"":""Somewhat difficult"",""q2"":""More concerned than excited"",""q3"":""4"",""q4"":""45"",""q5"":""I was just brainstorming, stream of consciousness "",""q6"":""no""},""assignmentId"":""3R6BYFZZPR2EL7LLNLJ5WJOHJVSFXO"",""hitId"":""371QPA24DLEDRRL0LAYMTU3Q4Z0T1V"",""workerId"":""A1HWI4N1RJGKYY"",""ts_submitted_"":""2024-05-28T14:37:38.023Z""}"
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3GFK2QRXXT77UAN674AA8OJXLZ85W2,A320QA9HJFUOZO,q1,Somewhat easy
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3GFK2QRXXT77UAN674AA8OJXLZ85W2,A320QA9HJFUOZO,q2,More excited than concerned
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3GFK2QRXXT77UAN674AA8OJXLZ85W2,A320QA9HJFUOZO,q3,4
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3GFK2QRXXT77UAN674AA8OJXLZ85W2,A320QA9HJFUOZO,creative-slider,53
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3GFK2QRXXT77UAN674AA8OJXLZ85W2,A320QA9HJFUOZO,q5,"I didn't not have a particular strategy, I just tried to think of alternative uses based on the object and its appearance and properties."
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3GFK2QRXXT77UAN674AA8OJXLZ85W2,A320QA9HJFUOZO,q6,no
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3GFK2QRXXT77UAN674AA8OJXLZ85W2,A320QA9HJFUOZO,workerId,A320QA9HJFUOZO
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3GFK2QRXXT77UAN674AA8OJXLZ85W2,A320QA9HJFUOZO,data,"{""0"":""absent"",""1"":{""How Creative?"":""53"",""Increased AI use makes you feel"":""Equally excited and concerned""},""2"":{""PageLoad"":""2024-05-28T14:27:55.643Z""},""3"":{""Prompt"":""Shoe"",""Response"":[{""id"":0,""iid"":0,""name"":""football"",""time"":""2024-05-28T14:28:15.131Z""},{""id"":1,""iid"":1,""name"":""sculpture"",""time"":""2024-05-28T14:28:23.404Z""},{""id"":2,""iid"":2,""name"":""currency"",""time"":""2024-05-28T14:28:31.264Z""},{""id"":3,""iid"":3,""name"":""plant pot"",""time"":""2024-05-28T14:28:36.695Z""},{""id"":4,""iid"":4,""name"":""home decor"",""time"":""2024-05-28T14:28:43.246Z""},{""id"":5,""iid"":5,""name"":""hat"",""time"":""2024-05-28T14:28:48.882Z""},{""id"":6,""iid"":6,""name"":""hand warmer"",""time"":""2024-05-28T14:28:53.730Z""},{""id"":7,""iid"":7,""name"":""drum stick"",""time"":""2024-05-28T14:29:01.377Z""},{""id"":8,""iid"":8,""name"":""ear muffs"",""time"":""2024-05-28T14:29:16.420Z""},{""id"":9,""iid"":9,""name"":""bowl"",""time"":""2024-05-28T14:29:47.123Z""}]},""4"":{""Prompt"":""Tire"",""Response"":[{""id"":10,""iid"":0,""name"":""step stool"",""time"":""2024-05-28T14:30:30.987Z""},{""id"":11,""iid"":1,""name"":""diving weight"",""time"":""2024-05-28T14:30:43.274Z""},{""id"":12,""iid"":2,""name"":""hockey puck"",""time"":""2024-05-28T14:30:47.326Z""},{""id"":13,""iid"":3,""name"":""toy"",""time"":""2024-05-28T14:30:51.346Z""},{""id"":14,""iid"":4,""name"":""garbage can lid"",""time"":""2024-05-28T14:31:02.152Z""},{""id"":15,""iid"":5,""name"":""platform"",""time"":""2024-05-28T14:31:07.203Z""},{""id"":16,""iid"":6,""name"":""drum"",""time"":""2024-05-28T14:31:18.259Z""},{""id"":17,""iid"":7,""name"":""plant pot"",""time"":""2024-05-28T14:31:23.397Z""},{""id"":18,""iid"":8,""name"":""gift"",""time"":""2024-05-28T14:31:29.453Z""},{""id"":19,""iid"":9,""name"":""weight lifting"",""time"":""2024-05-28T14:32:06.149Z""}]},""5"":{""Prompt"":""Table"",""Response"":[{""id"":20,""iid"":0,""name"":""ladder"",""time"":""2024-05-28T14:32:44.672Z""},{""id"":21,""iid"":1,""name"":""step stool"",""time"":""2024-05-28T14:32:47.288Z""},{""id"":22,""iid"":2,""name"":""bed"",""time"":""2024-05-28T14:32:48.144Z""},{""id"":23,""iid"":3,""name"":""firewood"",""time"":""2024-05-28T14:32:53.211Z""},{""id"":24,""iid"":4,""name"":""art sculpture"",""time"":""2024-05-28T14:33:02.048Z""},{""id"":25,""iid"":5,""name"":""ironing board"",""time"":""2024-05-28T14:33:07.137Z""},{""id"":26,""iid"":6,""name"":""diaper changing station"",""time"":""2024-05-28T14:33:15.563Z""},{""id"":27,""iid"":7,""name"":""chair"",""time"":""2024-05-28T14:33:36.945Z""},{""id"":28,""iid"":8,""name"":""shade canopy"",""time"":""2024-05-28T14:33:46.678Z""},{""id"":29,""iid"":9,""name"":""musical instrument"",""time"":""2024-05-28T14:33:54.741Z""}]},""6"":{""Prompt"":""Bottle"",""Response"":[{""id"":30,""iid"":0,""name"":""musical instrument"",""time"":""2024-05-28T14:35:35.478Z""},{""id"":31,""iid"":1,""name"":""weapon"",""time"":""2024-05-28T14:35:42.281Z""},{""id"":32,""iid"":2,""name"":""jewelry"",""time"":""2024-05-28T14:35:45.210Z""},{""id"":33,""iid"":3,""name"":""art sculpture"",""time"":""2024-05-28T14:35:48.501Z""},{""id"":34,""iid"":4,""name"":""home decor"",""time"":""2024-05-28T14:35:52.822Z""},{""id"":35,""iid"":5,""name"":""rolling pin"",""time"":""2024-05-28T14:36:01.285Z""},{""id"":36,""iid"":6,""name"":""eye glasses"",""time"":""2024-05-28T14:36:06.437Z""},{""id"":37,""iid"":7,""name"":""hair roller"",""time"":""2024-05-28T14:36:16.435Z""},{""id"":38,""iid"":8,""name"":""sea glass"",""time"":""2024-05-28T14:36:27.093Z""},{""id"":39,""iid"":9,""name"":""message in a bottle"",""time"":""2024-05-28T14:36:45.657Z""},{""id"":40,""iid"":10,""name"":""meat tenderizer"",""time"":""2024-05-28T14:37:02.449Z""}]},""7"":{""HideTime"":27.168},""feedback"":{""q1"":""Somewhat easy"",""q2"":""More excited than concerned"",""q3"":""4"",""q4"":""53"",""q5"":""I didn't not have a particular strategy, I just tried to think of alternative uses based on the object and its appearance and properties."",""q6"":""no""},""assignmentId"":""3GFK2QRXXT77UAN674AA8OJXLZ85W2"",""hitId"":""371QPA24DLEDRRL0LAYMTU3Q4Z0T1V"",""workerId"":""A320QA9HJFUOZO"",""ts_submitted_"":""2024-05-28T14:38:30.168Z""}"
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,A2BW6WD7LZ9EGV,q1,Somewhat difficult
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,A2BW6WD7LZ9EGV,q2,Equally excited and concerned
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,A2BW6WD7LZ9EGV,q3,4
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,A2BW6WD7LZ9EGV,creative-slider,48
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,A2BW6WD7LZ9EGV,q5,"I took into account it's shape, hollow nature, and the material it was made of."
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,A2BW6WD7LZ9EGV,q6,No
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,A2BW6WD7LZ9EGV,workerId,A2BW6WD7LZ9EGV
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT,A2BW6WD7LZ9EGV,data,"{""0"":""absent"",""1"":{""How Creative?"":""54"",""Increased AI use makes you feel"":""Equally excited and concerned""},""2"":{""PageLoad"":""2024-05-28T14:29:06.038Z""},""3"":{""Prompt"":""Tire"",""Response"":[{""id"":0,""iid"":0,""name"":""planter"",""time"":""2024-05-28T14:29:18.645Z""},{""id"":1,""iid"":1,""name"":""cat toy"",""time"":""2024-05-28T14:29:21.140Z""},{""id"":2,""iid"":2,""name"":""decoration"",""time"":""2024-05-28T14:29:32.388Z""}]},""4"":{""Prompt"":""Shoe"",""Response"":[{""id"":3,""iid"":0,""name"":""drink vessel"",""time"":""2024-05-28T14:31:15.843Z""},{""id"":4,""iid"":1,""name"":""food service"",""time"":""2024-05-28T14:31:21.203Z""},{""id"":5,""iid"":2,""name"":""ashtray"",""time"":""2024-05-28T14:31:36.820Z""}]},""5"":{""Prompt"":""Table"",""Response"":[{""id"":6,""iid"":0,""name"":""paint art on surface"",""time"":""2024-05-28T14:33:22.745Z""},{""id"":7,""iid"":1,""name"":""wrestling prop"",""time"":""2024-05-28T14:33:33.940Z""}]},""6"":{""Prompt"":""Bottle"",""Response"":[{""id"":8,""iid"":0,""name"":""flower planter"",""time"":""2024-05-28T14:36:15.411Z""},{""id"":9,""iid"":1,""name"":""sex toy"",""time"":""2024-05-28T14:36:17.443Z""},{""id"":10,""iid"":2,""name"":""smoking pipe"",""time"":""2024-05-28T14:36:19.907Z""},{""id"":11,""iid"":3,""name"":""break and make mosaic art"",""time"":""2024-05-28T14:36:30.387Z""}]},""7"":{""HideTime"":0},""feedback"":{""q1"":""Somewhat difficult"",""q2"":""Equally excited and concerned"",""q3"":""4"",""q4"":""48"",""q5"":""I took into account it's shape, hollow nature, and the material it was made of."",""q6"":""No""},""assignmentId"":""3KIBXJ1WDPK27KZ7N5N6TJPTFN3OKT"",""hitId"":""371QPA24DLEDRRL0LAYMTU3Q4Z0T1V"",""workerId"":""A2BW6WD7LZ9EGV"",""ts_submitted_"":""2024-05-28T14:38:46.042Z""}"
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,373ERPL3Y8Y47GHA96I2O5HU9NFTRE,A2GM5BW75YCKKW,q1,Somewhat difficult
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,373ERPL3Y8Y47GHA96I2O5HU9NFTRE,A2GM5BW75YCKKW,q2,Equally excited and concerned
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,373ERPL3Y8Y47GHA96I2O5HU9NFTRE,A2GM5BW75YCKKW,q3,4
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,373ERPL3Y8Y47GHA96I2O5HU9NFTRE,A2GM5BW75YCKKW,creative-slider,50
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,373ERPL3Y8Y47GHA96I2O5HU9NFTRE,A2GM5BW75YCKKW,q5,I just tried to think of ways that I would reuse the object rather than throwing it away.
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,373ERPL3Y8Y47GHA96I2O5HU9NFTRE,A2GM5BW75YCKKW,q6,no
371QPA24DLEDRRL0LAYMTU3Q4Z0T1V,373ERPL3Y8Y47GHA96I2O5HU9NFTRE,A2GM5BW75YCKKW,workerId,A2GM5BW75YCKKW
