assignment_id,hit_id,worker_id,start_time,condition,phase,item_order,item_name,response,response_order,originality
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,1,Table,stool,11,2.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,use to make patches,0,2.8
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,sleeve protectors,1,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,hat,2,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,head covering,3,2.8
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,storage,4,2.2
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,use to hide valuables,5,2.8
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,camouflage,6,2.2
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,umbrella,7,3.2
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,door mat,8,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,places shoes on them to avoid your floor getting dirty,9,2.8
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,pillow,10,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,head rest,11,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,pillow,12,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,2,Pants,cushion,13,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,3,Tire,toy,0,2.6
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,3,Tire,planter,1,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,3,Tire,use to smooth wrinkles,2,3.2
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,3,Tire,use to smooth dirt in a garden,3,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,3,Tire,part of a barrier,4,2.5
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,3,Tire,use to prevent invaders from breaching one's property,5,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,3,Tire,source of raw rubber,6,2.8
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,3,Tire,cut pieces to repair products at home,7,2.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,3,Tire,use as a sealant,8,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,3,Tire,part of an obstacle course,9,2.8
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Practice,3,Tire,part of fitness regimen,10,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Test,4,Shoe,storage,0,2.8
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Test,4,Shoe,jewelry box,1,3.6
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Test,4,Shoe,planter,2,3.4
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Test,4,Shoe,pot,3,3.8
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Test,4,Shoe,set up as a barrier,4,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Test,4,Shoe,part of a fitness regimen,5,1.8
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Test,4,Shoe,use the rubber to repair home products,6,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Test,4,Shoe,use the fabric as patches to mend clothing,7,3.0
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Test,4,Shoe,use the shoelaces as ties,8,2.2
3IOEN3P9SR9ACD7HFZVU7473DNG61U,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AKSJ3C5O3V9RB,2024-04-20T17:46:44.974Z,absent,Test,4,Shoe,use to smooth out dirt in a garden,9,3.2
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Practice,1,Table,bed,0,2.0
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Practice,1,Table,plant stand,1,2.0
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Practice,1,Table,model building table,2,2.5
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Practice,1,Table,cut out center create picture frame,3,2.0
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Practice,1,Table,shorten legs and attach to wall as coat rack,4,3.0
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Practice,2,Tire,weight for keeping body under water,0,3.0
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Practice,2,Tire,use it combined with gasoline to start a bon fire,1,3.0
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Practice,2,Tire,cut up tread and make sandals,2,3.0
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Practice,2,Tire,"turn it inside out, put dirt in it and make a planter",3,2.8
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Practice,2,Tire,motor racing themed table base,4,3.0
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Practice,3,Shoe,cut bits out of the upper and make sandals,0,2.6
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Practice,3,Shoe,cut the sole off and recut it as an insole,1,2.8
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Practice,3,Shoe,doorstop,2,2.6
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Test,4,Pants,cut up and use for rags,0,2.2
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Test,4,Pants,resew into backpack,1,3.0
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Test,4,Pants,cut out pockets and put drawstring in them as marble bags,2,3.0
3YDTZAI2WH6WXQ33WB2FA6NPHWC419,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A26UIS59SY4NM6,2024-04-20T18:41:54.146Z,coach,Test,4,Pants,turn lower leg portion into gaiters for skiing,3,3.0
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,1,Pants,potato sack,0,2.8
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,1,Pants,rag,1,2.2
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,1,Pants,hat,2,3.0
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,1,Pants,wind sock,3,3.0
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,1,Pants,stuff for a pillow,4,3.0
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,1,Pants,dog toy,5,3.0
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,1,Pants,door mat,7,3.0
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,2,Table,massage table,0,2.0
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,2,Table,barricade,1,2.5
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,2,Table,plant stakes (the legs),2,2.5
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,2,Table,fence (lots of the top piece together),3,3.0
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,2,Table,firewood,4,3.0
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,3,Tire,barricade,0,2.5
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,3,Tire,make a coffee table,1,3.2
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,3,Tire,keep something from flying away in the wind.,2,2.0
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,3,Tire,step stool,3,2.8
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,3,Tire,planter,4,3.0
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Practice,3,Tire,cord keeper (wrap through spokes),5,3.0
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Test,4,Shoe,planter,0,3.8
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Test,4,Shoe,door stop,1,2.8
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Test,4,Shoe,centerpiece,2,3.2
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Test,4,Shoe,hide money,3,2.2
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Test,4,Shoe,as a dumbell,4,3.8
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Test,4,Shoe,weapon,5,2.8
3KOPY89HMSSIAB03MM3241R5XDFJ36,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,AURYD2FH3FUOQ,2024-04-20T18:46:03.327Z,absent,Test,4,Shoe,water pitcher,6,3.8
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,1,Pants,Fire starter,0,3.0
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,1,Pants,Makeshift rope,1,3.0
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,1,Pants,Tug of war item,2,2.8
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,1,Pants,Curtain,3,3.0
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,1,Pants,Travel bag,4,3.0
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,1,Pants,Seat cover,5,3.0
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,1,Pants,Whip,6,2.8
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,2,Shoe,Door stopper,0,2.8
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,2,Shoe,Club,1,3.2
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,2,Shoe,Pot for plant,2,3.8
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,2,Shoe,Hand gripper,3,3.2
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,2,Shoe,Bed for baby kitten,4,3.2
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,2,Shoe,Throwing star,5,3.8
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,2,Shoe,Anchor with laces,6,2.8
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,3,Table,Small fort,0,2.5
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,3,Table,Stool ,1,2.0
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,3,Table,Goal,2,2.8
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,3,Table,Flotation device,3,3.2
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,3,Table,Bounce object,4,2.8
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Practice,3,Table,Pet living area,5,2.5
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Test,4,Tire,Flotation device,0,3.0
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Test,4,Tire,Pulley,1,3.2
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Test,4,Tire,Unicycle ,2,2.8
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Test,4,Tire,Larger peperwight,3,3.0
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Test,4,Tire,Plant separator and protector,4,3.0
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Test,4,Tire,Proper for tarp cover,5,2.8
34S6N1K2ZF93Z9V24S4HOA57K78LHN,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A32CMQGGTSUK6Z,2024-04-20T18:50:35.499Z,coach,Test,4,Tire,Weight for back of vehicle,6,1.8
3U84XHCDIW3TSMOB4MB72071UB2Z46,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A3O81LHBBI8NPK,2024-04-20T19:48:06.940Z,absent,Practice,1,Table,home,0,1.0
3U84XHCDIW3TSMOB4MB72071UB2Z46,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A3O81LHBBI8NPK,2024-04-20T19:48:06.940Z,absent,Practice,1,Table,make a tent out of  it,1,3.0
3U84XHCDIW3TSMOB4MB72071UB2Z46,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A3O81LHBBI8NPK,2024-04-20T19:48:06.940Z,absent,Practice,1,Table,shield in a snow ball fight,2,3.0
3U84XHCDIW3TSMOB4MB72071UB2Z46,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A3O81LHBBI8NPK,2024-04-20T19:48:06.940Z,absent,Practice,1,Table,flip over and use as a pizza crust press,3,3.0
3U84XHCDIW3TSMOB4MB72071UB2Z46,3RTFSSG7URWI9FTY9PLG0TJ350ALW7,A3O81LHBBI8NPK,2024-04-20T19:48:06.940Z,absent,Practice,1,Table,turn on side and use as a plant holder for hanging plants,4,2.0
